,Embedded_text,UserName
65," L'invité de #Facealinfo est : le Dr Laurent Alexandre 
@dr_l_alexandre
 !

Face à Eric #Zemmour il viendra débattre des enjeux liés au développement de la science : intelligence artificielle, transhumanisme, eugénisme, mais aussi écologie et déclinisme !

A ce soir sur 
@CNEWS
 125
326
649",@ZemmourEric
66,"Eric #Zemmour face à René Dosière dans #Facealinfo  ""Ce n'est pas le manque de transparence qui fait monter le populisme, c'est l'inverse. Le désir de transparence est une revanche du peuple sur les élites""
3
39
76",@ZemmourEric
67,"Eric #Zemmour face à René Dosière sur la #transparence de la vie publique  ""Les Français n'attendent pas l'exemplarité des hommes politiques mais leur efficacité !""
#Facealinfo
19
55
162",@ZemmourEric
68," L'invité de ce soir dans #Facealinfo pour débattre avec Éric #Zemmour est le célèbre chasseur des dépenses publiques, et auteur du livre ""Frais de palais : la vérité sur les dépenses de l'Élysée "", René Dosière 

A tout de suite sur 
@CNEWS
 8
29
58",@ZemmourEric
69,"#Zemmour face à 
@jclagarde
 : « La Fr s’est faite à coups d’épée, comme disait de Gaulle. Sur mille ans et par l’action des rois de France. Ce ne sont pas les régions qui se sont dit un jour : « Coucou on va se mettre ensemble ! ». Le fédéralisme, c’est un mythe » #Facealinfo
5
50
101",@ZemmourEric
70,"Éric #Zemmour face à 
@jclagarde
 sur 
@CNEWS
 : « L’Europe ça n’existe pas, car ce n’est pas une nation. Il y a l’Europe-civilisation, mais il n’y a pas de peuple européen. Pour engager des soldats, il faut une légitimité énorme. Seule le chef de l'État la détient » #Facealinfo
8
98
178",@ZemmourEric
71,"Éric #Zemmour sur 
@CNEWS
 : « Les chiffres des exportations américaines, c’est une claque à toute l’économie dominante qui nous explique que le libre-échange c’est formidable et que le protectionnisme c’est l’horreur » #Facealinfo
3
59
114",@ZemmourEric
72,"""Le besoin de transparence est sans fin""
Eric #Zemmour face à René Dosière, président de l'Observatoire de l'éthique publique, dans #Facealinfo
5
14
37",@ZemmourEric
73,"Éric #Zemmour face à Odon Vallet sur 
@CNEWS
 : « Le paradoxe de la bombe nucléaire, c’est qu’elle permet la paix depuis 70 ans. C’est la dissuasion qui a empêché les Soviétiques et les Américains de s’affronter plusieurs fois pendant la guerre froide » 
#Facealinfo
5
49
80",@ZemmourEric
74,"Éric #Zemmour sur 
@CNEWS
 réagit à la hausse du prix du #gazole : « Je ne comprends pas que l’on ne taxe pas prioritairement les camions étrangers. La France est une voie de passage par laquelle passent tous les camions d’Europe qui ne paient pas leurs impôts ici » #Facealinfo
15
188
392",@ZemmourEric
75,"Éric #Zemmour face à Odon Vallet sur 
@CNEWS
 : « Monseigneur Barbarin a été lynché médiatiquement. Il a payé des positions iconoclastes sur la mariage gay en 2013. Lors de son premier procès, le parquet n’avait pas requis de peine »
6
77
142",@ZemmourEric
76,"Éric #Zemmour face à Odon Vallet sur 
@CNEWS
  « 
@pontifex
 est un homme de gauche. C’est l’héritier de la théologie de la libération qui s’est répandue en Amérique du Sud dans les années 70 » 
#Facealinfo
5
43
59",@ZemmourEric
77,"Éric #Zemmour face à 
@JulienAubert84
 sur 
@CNEWS
 : 
« Le général de Gaulle s’intéressait à la Nation, à sa grandeur, à sa sauvegarde à sa survie. Il ne s’attachait pas aux individus. Leurs sort lui importait assez peu » #Facealinfo
7
49
155",@ZemmourEric
78,"Éric #Zemmour face à 
@JulienAubert84
 sur 
@CNEWS
 : « Vous n’avez rien à faire avec les Républicains. Vous ne pensez pas comme eux mais vous restez avec eux et vous êtes aspiré par cette machine à mourir » #Facealinfo
12
103
238",@ZemmourEric
79,"Éric #Zemmour face à 
@JulienAubert84
 sur 
@CNEWS
 : « Vous ne pouvez pas dire que 
@MLP_officiel
 est votre adversaire et attirer ses électeurs. Cela ne marche plus car ces gens sentent désormais la combine » #Facealinfo
5
48
162",@ZemmourEric
80,"A ce soir sur @ pour une nouvelle émission pleine de débat !  
#Facealinfo
Quote Tweet
Julien Aubert
@JulienAubert84
 · Dec 2, 2019
Je serai l'invité de l'émission Face à l'Info (19h-20h) sur CNEWS, où je débattrai en deuxième partie d’émission aux alentours de 19h30 avec Éric Zemmour.
7
28
80",@ZemmourEric
81,"Éric #Zemmour sur 
@CNEWS
 : « L’industrie n’a jamais été aussi puissante que sous Pompidou. Depuis que l’on s’est soumis aux règles de la concurrence européenne, toutes nos industries sont en capilotade » 
#Facealinfo
11
133
237",@ZemmourEric
82,"Éric #Zemmour sur 
@CNEWS
 : « A force de soigner la créativité, on a détruit le système. Résultat : on a de plus en plus d’enfants quasiment illettrés. Ils ne savent plus faire une copie sans 50 fautes d’orthographe et les profs sont obligés de gonfler les notes » #Facealinfo
32
306
727",@ZemmourEric
83,"Éric #Zemmour sur 
@CNEWS
 : « On a tellement valorisé la pseudo créativité de nos enfants, censés être des génies, qu’ils font leur cours et qu'ils les interprètent eux-mêmes. Et c’est une catastrophe ! » #Facealinfo
5
103
313",@ZemmourEric
84,"A tout de suite sur 
@Cnews
 pour le face à face entre Eric #Zemmour et l'invité du jour : l'économiste Jean-Marc Daniel 
#Facealinfo
3
13
46",@ZemmourEric
85,"Éric #Zemmour sur 
@CNEWS
 : « Les régimes spéciaux ont une légitimité : les gens n’ont pas tous les mêmes carrières. Les conducteurs de TGV ont des conditions de travail terribles par exemple et je trouve normal qu’ils prennent leur retraite plus tôt que moi » #Facealinfo
31
116
221",@ZemmourEric
86," Ce soir, dans le Face à Face, Eric #Zemmour débattra face à 
@celine_pina
 ! Au menu du jour :

Laïcité
Islamisme
Fracture à gauche

A tout à l'heure sur 
@CNEWS
 Quote Tweet
Céline Pina
@celine_pina
 · Dec 4, 2019
Ce mercredi soir vers 19h30 sur @CNEWS dans Face à l'info, l'émission présentée par @christine_kelly je débattrai avec Eric Zemmour.
24
70
151",@ZemmourEric
87,"Eric #Zemmour face à 
@michelmaffesoli
 sur 
@CNEWS
 : « Nos élites sont déconnectées du patriotisme et ne ressentent plus ce sentiment. Ils essaient de nous faire rêver sur l’Europe et la mondialisation, mais ça ne prend pas » 
#Facealinfo
8
76
174",@ZemmourEric
88,"Le cap des 7000 si vite franchi ! Merci !
5
22
92",@ZemmourEric
89,"Eric #Zemmour sur 
@CNEWS
 : « En France, c’est simple : quand on est de gauche on est intellectuel ; quand on n’est pas de gauche on est un polémiste » 
#Facealinfo
35
359
1K",@ZemmourEric
90,"Eric #Zemmour face à 
@michelmaffesoli
 sur 
@CNEWS
 : « Emmanuel Macron a été élu démocratiquement avec 25% des voix au premier tour. C’est une majorité relative, mais même de Gaulle n’avait pas eu la majorité absolue. Difficile de lui faire un procès en légitimité » #Facealinfo
6
12
50",@ZemmourEric
91,"Vers l'infini et au delà 
41
133
440",@ZemmourEric
92,"#Facealinfo c'est fini pour cette semaine, merci d'avoir été si nombreux à nous suivre !

Retrouvez l'ensemble des rediffusions sur le site de 
@CNEWS
  
https://cnews.fr/emission/2019-12-05/face-linfo-du-05122019-905909…

A la semaine prochaine ! 
23
115
305",@ZemmourEric
93,"Eric #Zemmour face à 
@michelmaffesoli
 sur 
@CNEWS
 : 
« Depuis la Révolution, la gauche pense qu’elle a le droit d’être violente parce qu’elle défend la vertu et la morale » #Facealinfo
14
133
271",@ZemmourEric
94,"Éric #Zemmour face à 
@Olivennes
 sur 
@CNEWS
 : « On manque d’actifs pour payer le système de retraite par répartition. Mais au lieu de nous dire qu’on va faire une politique nataliste, on nous dit qu’il faudrait faire venir des immigrés » #Delevoye #Facealinfo
14
148
289",@ZemmourEric
95,"Déjà un  vieux souvenir, merci ! 
Quote Tweet
Eric Zemmour
@ZemmourEric
 · Dec 5, 2019
Le cap des 7000 si vite franchi ! Merci !
Show this thread
4
13
74",@ZemmourEric
96,"Éric #Zemmour face à 
@Olivennes
 sur 
@CNEWS
 : « Notre système social reposait sur un trépied : le protectionnisme, une politique de natalité et la préférence nationale. C’est ce système qui nous a permis d’organiser une redistribution formidable » #facealinfo
7
88
170",@ZemmourEric
97,"Éric #Zemmour sur 
@CNEWS
 : « Il faut refixer l’âge de la retraite à 65 ans, voire à 67. Mais le patronat est-il prêt à jouer le jeu et à garder les gens au lieu de les virer à 55 ans ? » #Facealinfo
111
409
901",@ZemmourEric
98,"Éric #Zemmour face à 
@jeanlassalle
 sur 
@CNEWS
 : « Veut-on rester dans le cadre européen avec une politique agricole commune qui nous pousse à toujours plus de technologie ou de libre-échange ? Ou veut-on en sortir ? » 
#Facealinfo
2
16
36",@ZemmourEric
99,"Éric #Zemmour sur 
@CNEWS
 : « Je suis très favorable à la stratégie d’Emmanuel Macron qui tend la main à la Russie. Stratégie inspirée par Jean-Pierre Chevènement et Hubert Védrine » 
#Facealinfo
10
34
119",@ZemmourEric
100,"Éric #Zemmour sur 
@CNEWS
 : « A l’époque les syndicats étaient représentatifs. Aujourd’hui ce sont des coquilles vides qui ne tiennent que par les subventions. A part quelques bastions, ils n’existent pas » 
#Facealinfo
1
58
114",@ZemmourEric
101,"Éric #Zemmour sur 
@CNEWS
 : « FO a été créée en 1947 avec les fonds de la CIA pour contrer la CGT communiste » #Facealinfo
11
129
275",@ZemmourEric
102,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « Vous vous plaignez que #Paris devienne une Babylone, mais c’est la conséquences des idées que vous défendez depuis 20 ans »
#Facealinfo
13
117
248",@ZemmourEric
103,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « La communication politique sert à faire passer un simple message. Elle consiste à affirmer qu’il n’y a d’autre politique possible que par l’adaptation à la mondialisation des capitaux des marchandises et des hommes » #Facealinfo
21
61",@ZemmourEric
104,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « Les élites adorent la CFDT parce qu’elle pense comme elle. Elles partagent une ligne bien-pensante et politiquement correcte » #Facealinfo
3
31
81",@ZemmourEric
105,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « Dans un monde doté de frontières, on peut bâtir une social-démocratie qui redistribue les richesses. Dans une monde sans frontières, ce n’est plus possible » #Facealinfo
8
128
278",@ZemmourEric
106,"Éric #Zemmour face à 
@NicolasBaverez
 sur 
@CNEWS
 : « La première qui a violé l’intangibilité des frontières en Europe, c’est l’OTAN au Kosovo en 1999 »
4
43
61",@ZemmourEric
107,"Éric #Zemmour face à 
@NicolasBaverez
 sur 
@CNEWS
 : « Poutine a été élu par la majorité du peuple. La Russie ne représente pas un danger. Le provocateur ce n’est pas Poutine, c’est l’OTAN quand elle s’installe au frontière de la Russie »
5
55
107",@ZemmourEric
108,"Éric #Zemmour face à 
@NicolasBaverez
 sur 
@CNEWS
 : « La démocratie se meurt parce que le peuple ne peut plus parler. Il est corseté par des minorités qui font la loi, parce que l’Etat n’est pas assez fort. Les peuples ne veulent pas un autoritarisme, ils veulent l’autorité »
11
192
380",@ZemmourEric
109,"Éric #Zemmour sur 
@CNEWS
 #Brexit : « Il y a une alliance secrète entre Bruxelles et les élites anglaise qui n’ont jamais voulu du Brexit. Le Brexit a été imposé aux élites londoniennes et mondialisées par l’Angleterre périphérique » #Facealinfo
5
63
160",@ZemmourEric
110,"Aujourd'hui, c'est vendredi ! Pas de #Facealinfo mais une très très bonne nouvelle... un nouveau record d'audience !
71
307
718",@ZemmourEric
111,"Eric #Zemmour face à 
@PascalBoniface
 sur 
@CNEWS
  : « La victoire de Boris Johnson, c’est la victoire du nationalisme et le retour de la patrie anglais. La défaite de Jeremy Corbyn, c’est la défaite de l’islamo-gauchisme » #Facealinfo
11
125
385",@ZemmourEric
112,"Eric #Zemmour face à 
@PascalBoniface
 sur 
@CNEWS
 : « Vous ne pouvez pas comparer une soutane de curé avec un voile islamiste : d'abord parce que le premier est un ""professionnel"", ensuite parce que c’est le catholicisme qui a fait la France et non l’islam » #Facealinfo
15
176
385",@ZemmourEric
